timeframe,strategy,atr_sl,rr,score,trades,return_pct,max_dd_pct,profit_factor,win_rate
M1,ichimoku_tk_cross+HTF_EMA55,2.0,2.0,1.1703889561224228,200,-3.9,17.22,0.972,0.33
M30,ema_21_55,2.0,2.0,1.170274139965945,39,-3.32,13.2,0.871,0.308
H3,cci_100_cross,2.0,2.0,1.1697117850552639,223,-0.23,19.82,0.999,0.336
M15,sma_50_200,2.0,2.0,1.1686583881066523,34,-4.23,10.6,0.818,0.294
H4,triple_ema_pullback,2.0,2.0,1.1681035840474576,66,-6.41,11.49,0.86,0.303
H3,di_cross+HTF_EMA55,2.0,2.0,1.1668911962609325,121,-5.05,15.31,0.936,0.322
H3,ichimoku_tk_cross+HTF_EMA55,2.5,2.5,1.160136587514451,78,-1.94,17.6,0.969,0.282
H1,mfi_reversal+HTF_EMA55,2.5,3.0,1.1592041892819966,177,0.35,19.6,1.003,0.254
H4,cci_100_cross,2.5,3.0,1.159177530369304,65,-1.93,16.8,0.957,0.246
H2,psar_flip,2.5,2.5,1.157152574321083,125,-7.23,13.35,0.917,0.272
H4,psar_flip+HTF_EMA55,2.5,2.5,1.1485410909585,78,-5.29,13.97,0.909,0.269
M15,rsi50_cross,2.5,3.0,1.1482302982637702,79,-4.06,15.11,0.932,0.241
H2,roc_momentum_12,2.5,3.0,1.1473335402174973,102,-3.43,16.45,0.958,0.245
H2,ema_50_200,2.5,3.0,1.1458868088842658,44,-4.51,12.25,0.867,0.227
M1,donchian_55,2.5,3.0,1.1435072953170193,217,12.35,27.29,1.064,0.267
M5,rsi_trend_pullback+HTF_EMA55,2.5,3.0,1.1408558432671085,187,6.34,24.13,1.045,0.262
M5,sma_50_200,2.5,3.0,1.140639710504493,88,-5.13,14.45,0.923,0.239
M15,sma_50_200+HTF_EMA55,2.0,2.0,1.1374053720036514,31,-4.2,10.57,0.802,0.29
M5,supertrend_flip,2.0,2.0,1.1370623068357222,390,5.21,23.52,1.019,0.341
H1,ema_21_55+HTF_EMA55,2.5,3.0,1.133453604833019,188,1.18,20.69,1.008,0.255
M1,ema_12_26,2.5,2.5,1.1294210231783859,162,-2.95,18.1,0.976,0.284
M3,stoch_cross,2.0,2.0,1.1282876404688515,86,-5.66,14.28,0.899,0.314
M30,ema_21_55+HTF_EMA55,2.5,2.5,1.127993105842401,25,-4.19,9.22,0.777,0.24
M30,adx_donchian_55+HTF_EMA55,2.5,2.5,1.1228196414469214,37,-2.41,15.71,0.911,0.27
H4,rsi_trend_pullback,2.5,3.0,1.1210559609950563,50,-6.46,10.47,0.832,0.22
H4,keltner_break+HTF_EMA55,2.5,3.0,1.1167392669008978,61,-5.69,12.71,0.876,0.23
M5,rsi_trend_pullback,2.5,2.5,1.1158513861623434,224,4.26,23.39,1.026,0.295
H3,psar_flip,2.5,2.5,1.1135553911855383,87,-7.25,12.88,0.885,0.264
M15,ema_12_26,2.0,2.0,1.1129635189573712,110,-5.89,15.23,0.917,0.318
H3,donchian_20,2.5,2.5,1.1124752997330691,154,-1.89,19.15,0.982,0.286
H4,williams_r_reversal,2.0,2.0,1.1113833356816087,156,-7.24,15.23,0.929,0.321
M5,adx_donchian_20_strict+HTF_EMA55,2.0,2.0,1.1113428417004536,330,5.84,24.67,1.028,0.342
H2,stoch_cross,2.5,2.5,1.110867686459717,172,-2.59,18.68,0.977,0.285
M30,ema_12_26,2.5,2.5,1.110443932021523,29,-4.71,9.3,0.775,0.241
M1,donchian_55+HTF_EMA55,2.5,2.5,1.1101346881729655,215,10.24,27.21,1.057,0.302
H2,donchian_10+HTF_EMA55,2.5,2.5,1.1097010238647202,211,-3.54,18.34,0.978,0.284
H2,williams_r_reversal+HTF_EMA55,2.0,2.0,1.1090150935677199,179,-9.28,14.2,0.923,0.318
H1,williams_r_reversal,2.0,2.0,1.1075129066891773,634,7.93,25.18,1.019,0.341
H2,donchian_20,2.5,3.0,1.1070257231913236,188,1.18,21.2,1.008,0.255
H3,donchian_20+HTF_EMA55,2.5,2.5,1.1031427905400264,150,-4.72,17.07,0.956,0.28
D1,di_cross,2.5,3.0,1.102883691254061,54,-2.74,16.7,0.936,0.241
M5,donchian_10,2.5,3.0,1.0962401373689155,297,6.71,24.57,1.031,0.259
M15,williams_r_reversal,2.5,2.5,1.0947924415764267,66,-3.72,16.24,0.922,0.273
H3,ichimoku_tk_cross+HTF_EMA55,2.5,3.0,1.0943827706155478,69,-1.99,18.4,0.966,0.246
M3,rsi50_cross,2.0,2.0,1.0941064433897816,73,-4.6,15.91,0.912,0.315
M30,adx_rising_break_20,2.5,3.0,1.085085598946138,35,-3.43,14.05,0.871,0.229
M30,ema_9_21+HTF_EMA55,2.5,2.5,1.083573455435616,26,-5.15,8.23,0.741,0.231
M15,ichimoku_tk_cross+HTF_EMA55,2.5,3.0,1.0829532072865655,48,-4.56,14.05,0.881,0.229
M1,ema_50_200+HTF_EMA55,2.5,2.5,1.081551159728216,70,-4.25,15.92,0.914,0.271
H2,donchian_20+HTF_EMA55,2.0,2.0,1.0793977889004647,325,4.85,24.53,1.019,0.342
H4,psar_flip+HTF_EMA55,2.0,2.0,1.0774397851601405,129,-7.0,15.66,0.921,0.318
M5,stoch_cross,2.5,3.0,1.0749475634983043,187,-5.58,17.19,0.962,0.246
M30,rsi_trend_pullback,2.0,2.0,1.0729235243349,56,-5.38,14.07,0.866,0.304
M30,ema_9_21,2.5,2.5,1.0716854347448919,30,-5.66,8.39,0.744,0.233
M5,ema_12_26,2.5,2.5,1.0710731727697662,201,3.02,23.44,1.018,0.294
H4,williams_r_reversal,2.5,2.5,1.0698738668840235,66,-7.01,12.4,0.851,0.258
M5,mfi_reversal+HTF_EMA55,2.5,2.5,1.0695865401892661,192,5.2,25.18,1.038,0.297
H4,di_cross,2.5,2.5,1.0693772127133492,57,-8.28,9.62,0.797,0.246
M1,psar_flip,2.5,3.0,1.0677913867739786,116,2.27,23.09,1.024,0.259
M15,adx_rising_break_20,2.5,2.5,1.0677409169350078,83,-0.03,21.5,0.999,0.289
M15,adx_rising_break_20+HTF_EMA55,2.5,2.5,1.0677409169350074,83,-0.03,21.5,0.999,0.289
D1,triple_ema_pullback+HTF_EMA55,2.0,2.0,1.0674983418509096,46,-7.15,9.83,0.78,0.283
H3,ema_9_21,2.5,3.0,1.0653145424501993,55,-7.45,10.68,0.82,0.218
H1,roc_momentum_12+HTF_EMA55,2.5,3.0,1.064596362470566,285,-5.08,18.26,0.977,0.249
M3,roc_momentum_12,2.5,3.0,1.06387624975556,45,-5.46,12.51,0.844,0.222
M15,supertrend_flip+HTF_EMA55,2.0,2.0,1.063683126260023,73,-7.4,12.51,0.843,0.301
M1,macd_hist_turn+HTF_EMA55,2.5,2.5,1.0621924252712065,197,11.03,29.05,1.071,0.305
M1,macd_cross+HTF_EMA55,2.5,2.5,1.0621924252712065,197,11.03,29.05,1.071,0.305
H2,keltner_break+HTF_EMA55,2.0,2.0,1.0584507070953282,246,0.54,22.54,1.003,0.337
M5,triple_ema_pullback,2.5,2.5,1.058204308809591,216,-1.67,20.6,0.989,0.287
M15,psar_flip,2.5,3.0,1.054012673763052,60,-4.73,15.21,0.896,0.233
M30,adx_donchian_55+HTF_EMA55,2.5,3.0,1.0533862328784351,34,-2.45,16.55,0.906,0.235
H2,donchian_20,2.0,2.0,1.05158972917589,337,7.89,26.75,1.03,0.344
H1,roc_momentum_12,2.5,3.0,1.0512060804310424,205,3.97,24.17,1.026,0.259
M5,supertrend_flip,2.5,2.5,1.0510375352936048,229,2.66,23.55,1.015,0.293
M5,roc_momentum_12+HTF_EMA55,2.0,2.0,1.0472576559036835,409,10.37,28.08,1.036,0.345
H4,psar_flip+HTF_EMA55,2.5,3.0,1.0417863701293155,72,-4.9,16.1,0.913,0.236
M1,sma_50_200+HTF_EMA55,2.0,2.0,1.039326982198192,60,-3.52,17.6,0.916,0.317
H4,rsi_trend_pullback,2.5,2.5,1.0387246687242755,55,-6.42,12.8,0.84,0.255
H4,keltner_break+HTF_EMA55,2.5,2.5,1.0351526449856379,68,-5.64,15.22,0.888,0.265
H2,volume_spike_break,2.0,2.0,1.032886858870487,269,1.32,23.52,1.007,0.338
H3,triple_ema_pullback,2.5,3.0,1.0312377783622564,58,-6.57,13.13,0.853,0.224
M15,volume_spike_break+HTF_EMA55,2.5,3.0,1.0283060557398298,64,-4.79,15.95,0.902,0.234
M5,mfi_reversal,2.5,3.0,1.0250822407208733,168,-2.46,20.31,0.982,0.25
M1,ema_50_200,2.5,2.5,1.0204127181622247,71,-5.21,16.07,0.897,0.268
H3,donchian_10,2.5,2.5,1.0201031852005098,139,-4.12,19.08,0.958,0.281
M15,adx_rising_break_20,2.5,3.0,1.0096575699814219,65,-1.93,19.93,0.961,0.246
M1,ema_50_200,2.0,2.0,1.0086321607445643,76,-4.63,17.6,0.912,0.316
H1,williams_r_reversal,2.5,3.0,1.008543528153204,212,-3.09,20.26,0.979,0.25
M30,adx_donchian_20,2.5,2.5,1.006019065821183,45,-3.47,17.0,0.896,0.267
M30,mfi_reversal+HTF_EMA55,2.0,2.0,1.0011828514358219,20,-5.04,6.85,0.66,0.25
H2,mfi_reversal+HTF_EMA55,2.0,2.0,1.0005753060418234,117,-9.62,14.3,0.877,0.308
M1,donchian_10,2.0,2.0,0.9992170561482042,596,-1.92,22.42,0.995,0.336
H4,volume_spike_break,2.0,2.0,0.9968577609732165,146,-6.22,18.33,0.938,0.322
M30,adx_donchian_55,2.5,2.5,0.99347065443923,38,-3.39,16.55,0.879,0.263
H3,ichimoku_tk_cross,2.5,3.0,0.9894593813533061,68,-8.54,12.51,0.838,0.221
D1,ichimoku_tk_cross,2.5,3.0,0.9881496761238155,45,-5.46,14.05,0.844,0.222
M5,bb_breakout,2.5,2.5,0.9881388583293057,330,13.08,30.24,1.044,0.3
M15,supertrend_flip,2.5,3.0,0.9870540543647018,68,-4.85,16.89,0.906,0.235
M1,ema_50_200+HTF_EMA55,2.0,2.0,0.9850418424565459,72,-3.63,19.08,0.926,0.319
H1,roc_momentum_12+HTF_EMA55,2.5,2.5,0.9807507884940074,321,-2.94,21.6,0.988,0.287
M30,supertrend_flip+HTF_EMA55,2.5,3.0,0.9798941177585889,29,-5.24,11.47,0.777,0.207
H3,triple_ema_pullback+HTF_EMA55,2.5,3.0,0.9730225365109597,54,-6.52,13.99,0.846,0.222
H4,stoch_cross,2.0,2.0,0.971669826410753,175,-8.34,17.6,0.929,0.32
H4,volume_spike_break,2.5,2.5,0.9711677988315017,91,-7.76,15.44,0.883,0.264
M1,aroon_cross_25,2.0,2.0,0.9691043754232411,166,-2.61,21.95,0.976,0.331
H3,ema_21_55,2.5,3.0,0.9689898294167072,64,-8.49,12.4,0.825,0.219
H2,keltner_break+HTF_EMA55,2.5,2.5,0.9680366004162171,167,-4.45,20.18,0.963,0.281
H3,triple_ema_pullback,2.0,2.0,0.9675366690406296,93,-9.41,14.07,0.854,0.301
H3,triple_ema_pullback+HTF_EMA55,2.0,2.0,0.9665039720540192,89,-8.47,14.9,0.865,0.303
D1,macd_hist_turn,2.5,3.0,0.9661929500049207,48,-8.27,10.47,0.775,0.208
D1,macd_cross,2.5,3.0,0.9661929500049207,48,-8.27,10.47,0.775,0.208
H1,supertrend_flip,2.0,2.0,0.9620782197884077,391,7.32,28.13,1.025,0.343
D1,triple_ema_pullback,2.0,2.0,0.9612648812244717,59,-8.19,12.48,0.803,0.288
H1,mfi_reversal,2.0,2.0,0.9603189404970658,474,7.5,28.08,1.022,0.342
H2,rsi50_cross,2.5,2.5,0.9581435208645029,152,0.1,23.81,1.001,0.289
D1,stoch_cross+HTF_EMA55,2.0,2.0,0.9568805976859138,120,-6.91,17.75,0.912,0.317
H3,williams_r_reversal+HTF_EMA55,2.5,2.5,0.9529942790877163,83,-9.93,12.8,0.833,0.253
M1,di_cross,2.0,2.0,0.9511994495185375,307,5.03,27.31,1.023,0.342
M1,keltner_break,2.0,2.0,0.9510462473259997,385,4.22,26.62,1.014,0.34
M3,cci_100_cross+HTF_EMA55,2.0,2.0,0.9485013039300906,121,-2.17,22.45,0.975,0.331
M1,macd_hist_turn+HTF_EMA55,2.0,2.0,0.9484054377275051,284,4.23,26.97,1.021,0.342
M1,macd_cross+HTF_EMA55,2.0,2.0,0.9484054377275051,284,4.23,26.97,1.021,0.342
H4,supertrend_flip+HTF_EMA55,2.5,3.0,0.9478850556761147,47,-7.34,12.3,0.802,0.213
M15,roc_momentum_12,2.5,2.5,0.9429277577215645,74,-4.77,18.56,0.916,0.27
M30,ichimoku_tk_cross,2.5,3.0,0.942762737869663,34,-6.24,11.57,0.772,0.206
M30,aroon_cross_25,2.5,2.5,0.9418940004884186,36,-8.04,8.31,0.704,0.222
M15,psar_flip,2.5,2.5,0.941206611789766,66,-7.01,15.15,0.855,0.258
W1,mfi_reversal,2.0,2.0,0.9398707179269388,9,-3.03,4.93,0.568,0.222
M30,cci_100_cross,2.5,3.0,0.937808382813278,46,-6.41,13.28,0.811,0.217
M15,ema_12_26,2.5,3.0,0.9363915129284145,60,-4.73,17.38,0.892,0.233
M3,cci_100_cross,2.0,2.0,0.9326048485952001,132,-4.21,21.09,0.954,0.326
H3,supertrend_flip,2.5,3.0,0.9285434602797503,75,-4.0,19.17,0.924,0.24
M5,ema_50_200+HTF_EMA55,2.5,3.0,0.9270044035163366,69,-1.99,21.62,0.962,0.246
M1,di_cross,2.5,3.0,0.9242683589975099,149,-3.15,21.66,0.973,0.248
M30,adx_donchian_55,2.5,3.0,0.9230500196669382,35,-3.43,17.38,0.873,0.229
M1,rsi50_cross+HTF_EMA55,2.5,2.5,0.9221115867896001,161,8.8,30.92,1.07,0.304
M30,psar_flip,2.5,2.5,0.9152764060864885,38,-6.69,11.84,0.761,0.237
W1,williams_r_reversal,2.0,2.0,0.9147227337564587,13,-4.03,5.85,0.586,0.231
M15,adx_rising_break_20+HTF_EMA55,2.5,3.0,0.9104739526753477,66,-2.91,20.73,0.942,0.242
W1,stoch_cross,2.0,2.0,0.9094427543077057,20,-5.04,8.7,0.66,0.25
M3,triple_ema_pullback,2.5,2.5,0.9086327686137006,38,-6.69,11.92,0.76,0.237
H2,donchian_10+HTF_EMA55,2.5,3.0,0.8901787579123839,179,-5.47,20.92,0.961,0.246
M15,ema_9_21,2.0,2.0,0.8877110018725509,118,-13.16,13.16,0.83,0.297
M30,mfi_reversal,2.0,2.0,0.8820716900227932,54,-9.06,11.65,0.753,0.278
M5,ema_21_55,2.5,2.5,0.8789665708732506,170,-7.28,20.0,0.943,0.276
M5,adx_donchian_20_strict,2.5,2.5,0.8756757115686953,228,-3.26,23.24,0.98,0.285
H1,williams_r_reversal,2.5,2.5,0.8748980732633367,280,-6.7,21.17,0.963,0.282
M30,rsi_trend_pullback,2.5,3.0,0.8696504802543811,39,-7.23,12.3,0.763,0.205
H2,donchian_10,2.5,2.5,0.8671426451663004,171,-8.21,19.54,0.936,0.275
D1,mfi_reversal+HTF_EMA55,2.0,2.0,0.8660437844705553,13,-4.03,6.79,0.585,0.231
M30,adx_donchian_20+HTF_EMA55,2.5,3.0,0.8650336530120166,40,-4.45,17.38,0.855,0.225
H2,donchian_20+HTF_EMA55,2.5,3.0,0.8627580958506501,184,-6.47,20.83,0.956,0.245
H2,di_cross+HTF_EMA55,2.5,2.5,0.8615860281777703,116,-8.5,18.12,0.902,0.267
M30,stoch_cross,2.5,3.0,0.8524851639583014,35,-7.18,11.41,0.733,0.2
M5,macd_hist_turn,2.0,2.0,0.8518604863302811,442,-10.74,20.49,0.963,0.328
M5,macd_cross,2.0,2.0,0.8518604863302811,442,-10.74,20.49,0.963,0.328
M1,roc_momentum_12+HTF_EMA55,2.5,3.0,0.8448803154596051,146,3.85,28.48,1.031,0.26
M15,stoch_cross,2.0,2.0,0.8443952262859413,144,-12.52,15.98,0.871,0.306
H3,di_cross+HTF_EMA55,2.5,2.5,0.8345363481716706,67,-7.94,16.24,0.839,0.254
H1,ichimoku_tk_cross,2.0,2.0,0.834320100243467,428,-0.27,26.54,0.999,0.336
H2,keltner_break,2.0,2.0,0.8337719349049637,265,-3.56,24.5,0.982,0.332
M3,ema_9_21,2.5,2.5,0.8293553318899523,43,-8.12,12.48,0.75,0.233
H4,stoch_cross,2.5,3.0,0.827826993215895,61,-9.35,13.59,0.794,0.213
M15,roc_momentum_12,2.0,2.0,0.8266470189220364,112,-10.47,16.92,0.865,0.304
M1,supertrend_flip+HTF_EMA55,2.5,2.5,0.8223886000113267,172,4.42,29.64,1.034,0.297
M5,ema_50_200,2.5,3.0,0.8136625385928552,71,-3.94,21.62,0.927,0.239
M30,stoch_cross,2.5,2.5,0.812093436144589,43,-8.12,12.4,0.739,0.233
M5,adx_donchian_20,2.0,2.0,0.8093283766972839,464,2.38,28.45,1.007,0.338
D1,ichimoku_tk_cross,2.5,2.5,0.8087109903455535,47,-8.62,12.95,0.756,0.234
W1,macd_cross,2.0,2.0,0.8078297863366061,10,-4.0,4.0,0.494,0.2
W1,macd_hist_turn,2.0,2.0,0.8078297863366061,10,-4.0,4.0,0.494,0.2
M5,volume_spike_break+HTF_EMA55,2.5,3.0,0.8074121838265165,190,-0.83,25.81,0.994,0.253
M5,triple_ema_pullback+HTF_EMA55,2.5,2.5,0.8042258051327817,196,-2.4,25.11,0.983,0.286
M5,rsi50_cross+HTF_EMA55,2.5,3.0,0.7995838354403002,204,5.02,30.03,1.035,0.26
H2,keltner_break+HTF_EMA55,2.5,3.0,0.794700944896938,154,-4.17,23.41,0.962,0.247
D1,aroon_cross_25,2.0,2.0,0.794352008092508,76,-10.15,15.03,0.802,0.289
H2,rsi_trend_pullback+HTF_EMA55,2.5,2.5,0.7926848774164476,123,-11.7,16.82,0.869,0.26
H3,donchian_20,2.5,3.0,0.7899410973760665,114,-3.6,23.41,0.955,0.246
H3,di_cross+HTF_EMA55,2.5,3.0,0.7833181953387838,64,-8.49,16.05,0.823,0.219
M5,sma_50_200,2.5,2.5,0.7785453444668939,88,-11.32,15.22,0.82,0.25
M30,ichimoku_tk_cross+HTF_EMA55,2.5,2.5,0.7777610351272126,32,-7.54,11.03,0.685,0.219
H2,keltner_break,2.5,2.5,0.776658169798486,177,-7.37,22.0,0.943,0.277
M30,roc_momentum_12+HTF_EMA55,2.5,3.0,0.7738143605401318,36,-8.11,11.41,0.705,0.194
H4,sma_50_200,2.0,2.0,0.771201609658811,28,-6.99,10.6,0.658,0.25
H4,keltner_break,2.5,3.0,0.7669539868679228,82,-10.52,15.61,0.824,0.22
M15,ichimoku_tk_cross,2.5,2.5,0.7593565874777028,61,-11.9,11.9,0.739,0.23
H3,williams_r_reversal+HTF_EMA55,2.0,2.0,0.7578265641961126,111,-12.23,16.13,0.83,0.297
M15,psar_flip,2.0,2.0,0.7570125825729334,118,-10.53,18.55,0.871,0.305
H3,keltner_break,2.5,2.5,0.7534599242648526,115,-7.57,21.26,0.916,0.27
M30,rsi_trend_pullback,2.5,2.5,0.7509743170396197,44,-9.04,12.73,0.727,0.227
H3,supertrend_flip,2.0,2.0,0.7469692010107545,135,-7.05,22.47,0.926,0.319
H3,triple_ema_pullback,2.5,2.5,0.7419067880650455,75,-12.05,14.07,0.783,0.24
M30,aroon_cross_25+HTF_EMA55,2.5,3.0,0.7400044697204669,26,-6.13,12.35,0.692,0.192
H4,keltner_break,2.0,2.0,0.7376607536073394,123,-9.68,20.03,0.889,0.309
M3,triple_ema_pullback+HTF_EMA55,2.0,2.0,0.7375699505252402,52,-7.21,17.51,0.806,0.288
M15,rsi50_cross,2.5,2.5,0.7360097321693602,83,-9.93,17.15,0.833,0.253
H1,mfi_reversal+HTF_EMA55,2.0,2.0,0.7351504266245318,218,-4.07,25.82,0.971,0.33
M3,triple_ema_pullback,2.0,2.0,0.7308947492907056,56,-8.16,16.7,0.793,0.286
M5,volume_spike_break+HTF_EMA55,2.5,2.5,0.7283434241128222,201,-7.18,23.26,0.948,0.279
M30,roc_momentum_12+HTF_EMA55,2.5,2.5,0.727289450188032,37,-8.96,10.95,0.673,0.216
H1,ema_21_55,2.5,3.0,0.7142165369083672,200,-10.31,21.15,0.929,0.24
M1,sma_50_200,2.0,2.0,0.7084458231361233,69,-6.44,20.87,0.864,0.304
H3,keltner_break+HTF_EMA55,2.5,2.5,0.7028586087639713,112,-11.14,18.84,0.869,0.259
M1,williams_r_reversal,2.0,2.0,0.702729097180834,395,-11.21,22.83,0.953,0.327
M30,bb_breakout,2.0,2.0,0.6976251919731932,72,-9.22,17.68,0.81,0.292
H3,triple_ema_pullback+HTF_EMA55,2.5,2.5,0.689030653207986,71,-11.57,15.32,0.783,0.239
M1,ema_21_55+HTF_EMA55,2.5,2.5,0.6814983437303892,114,-9.83,20.55,0.887,0.263
M3,ema_9_21,2.5,3.0,0.6806528190100906,40,-8.16,14.9,0.745,0.2
M30,bb_breakout,2.5,2.5,0.6804014992913873,48,-9.54,13.82,0.724,0.229
M3,ema_21_55+HTF_EMA55,2.5,2.5,0.6779038951018475,47,-5.39,20.71,0.847,0.255
M1,macd_cross,2.5,2.5,0.6765128457631894,194,-13.34,19.73,0.898,0.268
M1,macd_hist_turn,2.5,2.5,0.6765128457631894,194,-13.34,19.73,0.898,0.268
M30,triple_ema_pullback,2.5,3.0,0.6747586536631475,33,-8.97,10.68,0.649,0.182
H2,ema_21_55,2.0,2.0,0.6734815704358098,155,-9.06,22.7,0.916,0.316
H2,mfi_reversal,2.5,2.5,0.6700950928610847,133,-11.37,19.7,0.876,0.263
M1,ema_50_200+HTF_EMA55,2.5,3.0,0.670024188718594,70,-6.74,20.97,0.869,0.229
H4,ema_21_55,2.5,3.0,0.6637715567382958,37,-9.03,12.51,0.688,0.189
M30,ema_21_55+HTF_EMA55,2.0,2.0,0.6635805022990112,35,-7.97,13.25,0.679,0.257
H2,aroon_cross_25,2.5,3.0,0.6562362168926317,99,-11.63,17.97,0.838,0.222
H2,donchian_20,2.5,2.5,0.6562218193249898,216,-8.27,24.17,0.946,0.278
M15,ema_9_21,2.5,2.5,0.6548935320304037,91,-13.95,15.05,0.783,0.242
M30,williams_r_reversal+HTF_EMA55,2.5,3.0,0.6526118733997673,37,-9.03,12.46,0.681,0.189
D1,williams_r_reversal,2.0,2.0,0.6511692393900814,138,-12.46,19.7,0.867,0.304
M30,adx_donchian_20,2.5,3.0,0.6486253655638796,43,-7.29,17.43,0.781,0.209
H3,ema_12_26,2.5,3.0,0.636886836949991,73,-9.51,18.31,0.816,0.219
M30,psar_flip,2.5,3.0,0.6319637882120924,36,-8.11,14.1,0.701,0.194
W1,ema_9_21,2.5,3.0,0.6254320335503465,8,-4.0,4.0,0.421,0.125
M3,williams_r_reversal,2.5,2.5,0.6240853729928879,40,-8.55,15.32,0.724,0.225
M5,aroon_cross_25,2.5,2.5,0.6213532559613909,175,-8.71,23.81,0.925,0.274
M5,rsi_trend_pullback,2.5,3.0,0.60722999538452,202,-4.85,27.07,0.967,0.248
H2,williams_r_reversal,2.0,2.0,0.607101114876893,300,-11.25,24.07,0.937,0.323
H2,psar_flip,2.5,3.0,0.6060760233373428,103,-11.68,19.22,0.844,0.223
H3,ema_21_55+HTF_EMA55,2.5,3.0,0.6025109524085364,59,-11.1,15.71,0.754,0.203
H1,roc_momentum_12+HTF_EMA55,2.0,2.0,0.6017170741105828,479,-3.69,29.44,0.99,0.334
H2,donchian_20+HTF_EMA55,2.5,2.5,0.5932924838759098,216,-11.4,23.31,0.925,0.273
M1,donchian_55,2.5,2.5,0.588973282100467,229,-0.85,30.58,0.995,0.288
M1,ema_12_26+HTF_EMA55,2.5,3.0,0.5818328844536806,130,-3.83,27.8,0.963,0.246
M1,williams_r_reversal,2.5,2.5,0.580854805375563,186,-15.38,19.86,0.875,0.263
M30,supertrend_flip,2.5,3.0,0.5714889212484141,34,-9.88,11.62,0.631,0.176
M3,rsi50_cross,2.5,3.0,0.5700231388084345,48,-11.83,13.23,0.687,0.188
H4,stoch_cross,2.5,2.5,0.5667623186745633,73,-13.33,15.39,0.743,0.233
M30,supertrend_flip+HTF_EMA55,2.5,2.5,0.5604404184939723,30,-8.89,12.32,0.627,0.2
M5,adx_donchian_20,2.5,2.5,0.5559684224613237,274,-0.91,31.22,0.995,0.288
H4,triple_ema_pullback,2.5,3.0,0.5470598195059202,48,-11.83,13.54,0.683,0.188
M3,donchian_20,2.0,2.0,0.5469374954715396,121,-5.05,27.76,0.937,0.322
H4,triple_ema_pullback,2.5,2.5,0.5438632195476523,51,-12.23,13.5,0.678,0.216
H2,keltner_break,2.5,3.0,0.5428000071413556,161,-10.68,23.54,0.908,0.236
M1,ema_12_26+HTF_EMA55,2.5,2.5,0.5396419213705992,134,-5.94,27.28,0.942,0.276
M1,rsi50_cross+HTF_EMA55,2.0,2.0,0.5372251177064843,296,7.26,36.87,1.032,0.345
M5,macd_hist_turn+HTF_EMA55,2.5,3.0,0.5292043459632312,260,-11.1,25.15,0.944,0.242
M5,macd_cross+HTF_EMA55,2.5,3.0,0.5292043459632312,260,-11.1,25.15,0.944,0.242
D1,di_cross,2.5,2.5,0.5236519456879634,55,-9.62,18.87,0.771,0.236
H2,rsi_trend_pullback,2.0,2.0,0.5203150590170033,197,-12.11,24.15,0.906,0.315
H3,mfi_reversal,2.0,2.0,0.5134541638879884,159,-15.22,20.83,0.854,0.302
M5,rsi50_cross,2.5,2.5,0.5016957845043184,198,-7.61,27.73,0.951,0.278
M1,ema_21_55+HTF_EMA55,2.5,3.0,0.4908983713909786,114,-10.94,23.31,0.881,0.228
M30,triple_ema_pullback+HTF_EMA55,2.5,3.0,0.47894924054354976,30,-9.83,11.52,0.584,0.167
M5,donchian_20,2.5,3.0,0.4751643675029748,310,-6.36,29.32,0.972,0.248
H2,rsi50_cross,2.0,2.0,0.4737189739272825,253,-9.04,27.91,0.944,0.324
D1,stoch_cross,2.5,3.0,0.468062897410044,78,-10.47,21.57,0.824,0.218
H1,ema_12_26+HTF_EMA55,2.0,2.0,0.45780348349304634,280,-11.96,26.45,0.929,0.321
M5,psar_flip,2.0,2.0,0.457787286106657,499,-18.84,24.11,0.939,0.323
M5,aroon_cross_25+HTF_EMA55,2.0,2.0,0.4573078633260043,179,-11.95,24.73,0.888,0.313
H3,psar_flip,2.5,3.0,0.4569309215551722,70,-10.36,21.48,0.815,0.214
W1,ema_9_21,2.5,2.5,0.4543017429816164,8,-4.46,4.46,0.352,0.125
M5,williams_r_reversal,2.5,2.5,0.44990837043421983,210,0.88,34.46,1.005,0.29
W1,mfi_reversal,2.5,2.5,0.44972301148623706,8,-4.46,4.46,0.35,0.125
M3,ema_21_55,2.5,2.5,0.4448433428728794,50,-8.2,21.5,0.782,0.24
M5,donchian_10,2.5,2.5,0.4394218056223265,309,2.15,35.34,1.009,0.291
W1,rsi50_cross,2.5,2.5,0.42327342177521954,8,-4.46,4.9,0.348,0.125
H3,stoch_cross,2.5,3.0,0.42161153774186677,77,-13.08,19.6,0.78,0.208
M5,roc_momentum_12,2.5,2.5,0.4206356196655262,167,-10.86,26.6,0.917,0.269
H3,bb_breakout,2.5,3.0,0.420629055272819,137,-13.84,22.63,0.858,0.226
H3,di_cross,2.5,3.0,0.419353307118367,74,-13.89,18.4,0.758,0.203
H2,donchian_10,2.5,3.0,0.41458806250492375,171,-9.03,27.97,0.937,0.24
H4,ema_12_26,2.5,3.0,0.411352167556847,53,-12.77,16.1,0.689,0.189
M1,psar_flip,2.5,2.5,0.4031798904464332,165,-5.84,30.48,0.952,0.279
H1,roc_momentum_12,2.5,2.5,0.40137797164663547,254,-5.0,31.71,0.973,0.283
H4,ema_9_21,2.5,3.0,0.3998430365833584,57,-12.82,16.99,0.705,0.193
M30,rsi50_cross,2.5,2.5,0.38799278585229513,40,-11.67,13.67,0.603,0.2
